Date,StepCount,Distance_m_,AverageSpeed_m_s_,MaxSpeed_m_s_,MinSpeed_m_s_,MoveMinutesCount,CyclingDuration_ms_,InactiveDuration_ms_,WalkingDuration_ms_,RunningDuration_ms_,RoadBikingDuration_ms_,Month
17-Aug-2020,8875,4514.057883,0.971087774,5.594285011,0.284269899,101,NaN,78840802,7433661,NaN,NaN,August
18-Aug-2020,9559,4667.958381,0.766656945,2.309179544,0.198593959,94,NaN,79385870,7014130,NaN,NaN,August
19-Aug-2020,3961,1803.861351,1.803279906,20.05604744,0.329753071,51,NaN,79518491,3012377,NaN,NaN,August
20-Aug-2020,6982,4157.909115,2.194383848,25.27721214,0.553131998,69,NaN,78309018,4256714,166845,NaN,August
21-Aug-2020,9299,5444.050874,2.884651273,35.97864151,0.329447985,98,NaN,75534976,6414382,NaN,NaN,August
22-Aug-2020,7807,4210.488552,1.02945649,1.9077456,0.255057365,79,NaN,77631059,4627447,NaN,NaN,August
23-Aug-2020,13611,6468.691285,0.869980074,4.847360134,0.11415939,117,NaN,73762294,9512671,63614,NaN,August
24-Aug-2020,8982,5440.965615,3.422552317,23.34519005,0.253087163,88,NaN,68229911,5092581,312462,NaN,August
25-Aug-2020,8166,3044.955063,0.749851865,8.686691284,0.250157505,92,NaN,72680725,6220559,NaN,NaN,August
26-Aug-2020,12467,5180.20028,0.930063875,17.02009392,0.253622085,118,NaN,69197402,8248785,NaN,NaN,August
27-Aug-2020,1208,225.5116491,3.054802959,13.41327858,0.341123879,11,NaN,75802342,580183,NaN,NaN,August
28-Aug-2020,6603,4123.933214,2.543053325,40.36548233,0.367178112,69,NaN,78492436,3945669,NaN,NaN,August
29-Aug-2020,11240,6357.618769,1.111935595,2.89440608,0.042527359,104,NaN,74986015,6753067,NaN,NaN,August
30-Aug-2020,9563,4604.686756,10.52355301,51.90804291,0.258095622,83,NaN,57463047,6795357,NaN,NaN,August
31-Aug-2020,8425,4863.02894,2.499939929,27.74705696,0.220653147,95,NaN,77094582,6137474,NaN,NaN,August
01-Sep-2020,4411,1512.083256,1.463945225,19.18006134,0.268043399,37,NaN,79719477,4271475,NaN,NaN,September
02-Sep-2020,8059,4132.794765,0.752963353,1.610231161,0.088252433,91,NaN,76750220,5706774,NaN,NaN,September
03-Sep-2020,13741,7197.931306,0.825715044,4.96957159,0.11496833,149,NaN,69461162,12044796,NaN,NaN,September
04-Sep-2020,8838,4597.007125,1.930278826,27.95985031,0.044554573,86,NaN,76941355,5940078,NaN,NaN,September
05-Sep-2020,11768,7397.632625,0.852773631,4.684008598,0.055516224,114,NaN,75588744,7151611,NaN,NaN,September
06-Sep-2020,10192,5422.822493,2.335082456,27.93099213,0.088140905,100,NaN,76168297,6254586,NaN,NaN,September
07-Sep-2020,7214,4380.434704,2.117258969,27.41082573,0.272899091,68,NaN,78424845,4471438,314533,NaN,September
08-Sep-2020,4699,2202.088961,2.212374853,33.55729294,0.310400456,52,NaN,75956888,4012612,NaN,NaN,September
09-Sep-2020,3013,1132.210595,1.516556399,18.31255531,0.09286157,37,NaN,77710159,2245573,NaN,NaN,September
10-Sep-2020,9061,5338.869096,2.207246974,45.23564148,0.052425988,98,NaN,76006414,6193542,NaN,NaN,September
11-Sep-2020,5551,2875.062582,4.376138483,50.26961899,0.250157505,64,NaN,71385877,6190451,160509,NaN,September
